,Номенклатура,КлассТовара
15993,ceca9a2f-b9d0-11dd-afe1-00151716f9f5,Наименее продаваемый
15994,ced544d6-b190-11e0-9b8d-00155d030b07,Средне продаваемый
15995,ced544d7-b190-11e0-9b8d-00155d030b07,Наиболее продаваемый
15996,ced544d8-b190-11e0-9b8d-00155d030b07,Средне продаваемый
15997,ced544d9-b190-11e0-9b8d-00155d030b07,Наименее продаваемый
15998,ced544da-b190-11e0-9b8d-00155d030b07,Средне продаваемый
15999,ced544db-b190-11e0-9b8d-00155d030b07,Средне продаваемый
16000,cee5b1d0-34be-11e0-b470-001517c526f0,Средне продаваемый
16001,cee5b1d1-34be-11e0-b470-001517c526f0,Средне продаваемый
16002,ceeec982-efd2-11e0-84ac-001517c526f0,Наименее продаваемый
16003,cefa712e-cddd-11e0-9fec-001517c526f0,Средне продаваемый
16004,cefb4140-e251-11e0-bdbc-001517c526f0,Средне продаваемый
16005,cefb4141-e251-11e0-bdbc-001517c526f0,Средне продаваемый
16006,cefb4172-e251-11e0-bdbc-001517c526f0,Средне продаваемый
16007,cefb4173-e251-11e0-bdbc-001517c526f0,Средне продаваемый
16008,cefb4174-e251-11e0-bdbc-001517c526f0,Средне продаваемый
16009,cefb4175-e251-11e0-bdbc-001517c526f0,Средне продаваемый
16010,cefb4176-e251-11e0-bdbc-001517c526f0,Средне продаваемый
16011,cf032e7b-4e19-11e1-9eca-001517c526f0,Наименее продаваемый
16012,cf032e7e-4e19-11e1-9eca-001517c526f0,Средне продаваемый
16013,cf032e7f-4e19-11e1-9eca-001517c526f0,Средне продаваемый
16014,cf032e81-4e19-11e1-9eca-001517c526f0,Средне продаваемый
16015,cf032e82-4e19-11e1-9eca-001517c526f0,Средне продаваемый
16016,cf032e83-4e19-11e1-9eca-001517c526f0,Наименее продаваемый
16017,cf040fdb-9161-11e0-b333-00155d030b07,Средне продаваемый
16018,cf09b96a-198e-11e1-93eb-001517c526f0,Средне продаваемый
16019,cf0b00d0-a92c-11e0-b8f6-00155d030b07,Средне продаваемый
16020,cf0b00d1-a92c-11e0-b8f6-00155d030b07,Средне продаваемый
16021,cf0b00d2-a92c-11e0-b8f6-00155d030b07,Наименее продаваемый
16022,cf0b00d3-a92c-11e0-b8f6-00155d030b07,Наименее продаваемый
16023,cf0b00d4-a92c-11e0-b8f6-00155d030b07,Наименее продаваемый
16024,cf0b00d5-a92c-11e0-b8f6-00155d030b07,Наименее продаваемый
16025,cf0b00d6-a92c-11e0-b8f6-00155d030b07,Наименее продаваемый
16026,cf13d8ba-f926-11e0-89eb-001517c526f0,Средне продаваемый
16027,cf13d8bb-f926-11e0-89eb-001517c526f0,Средне продаваемый
16028,cf15f7a9-7a40-11dd-9999-00151716f9f5,Средне продаваемый
16029,cf15f7aa-7a40-11dd-9999-00151716f9f5,Средне продаваемый
16030,cf2fe7ed-b28f-11e0-9b5e-00155d030b07,Наименее продаваемый
16031,cf2fe7ef-b28f-11e0-9b5e-00155d030b07,Наименее продаваемый
16032,cf3241cc-9b02-11e0-b402-00155d030b07,Средне продаваемый
16033,cf3e90d8-3fbd-11e0-a95d-001517c526f0,Средне продаваемый
16034,cf3e90da-3fbd-11e0-a95d-001517c526f0,Средне продаваемый
16035,cf3e90db-3fbd-11e0-a95d-001517c526f0,Средне продаваемый
16036,cf3e90dc-3fbd-11e0-a95d-001517c526f0,Средне продаваемый
16037,cf3e90dd-3fbd-11e0-a95d-001517c526f0,Средне продаваемый
16038,cf3e90df-3fbd-11e0-a95d-001517c526f0,Средне продаваемый
16039,cf3e90e0-3fbd-11e0-a95d-001517c526f0,Средне продаваемый
16040,cf3e90e1-3fbd-11e0-a95d-001517c526f0,Средне продаваемый
16041,cf4c59ce-cb39-11da-a887-0002b3552d75,Средне продаваемый
16042,cf4d1778-fdd5-11e0-8b06-001517c526f0,Средне продаваемый
16043,cf62afc4-e7c3-11e0-ab68-001517c526f0,Наименее продаваемый
16044,cf7e50b2-40c4-11e1-8064-001517c526f0,Средне продаваемый
16045,cf7e50b3-40c4-11e1-8064-001517c526f0,Средне продаваемый
16046,cf7e50b4-40c4-11e1-8064-001517c526f0,Средне продаваемый
16047,cf7e50b5-40c4-11e1-8064-001517c526f0,Средне продаваемый
16048,cf7e50b6-40c4-11e1-8064-001517c526f0,Средне продаваемый
16049,cf7e50b7-40c4-11e1-8064-001517c526f0,Средне продаваемый
16050,cf7e50b8-40c4-11e1-8064-001517c526f0,Средне продаваемый
16051,cf7e50b9-40c4-11e1-8064-001517c526f0,Средне продаваемый
16052,cf7e50ba-40c4-11e1-8064-001517c526f0,Средне продаваемый
16053,cf7e50bb-40c4-11e1-8064-001517c526f0,Средне продаваемый
16054,cf7e50bc-40c4-11e1-8064-001517c526f0,Средне продаваемый
16055,cf7e50bd-40c4-11e1-8064-001517c526f0,Средне продаваемый
16056,cf7e50be-40c4-11e1-8064-001517c526f0,Средне продаваемый
16057,cf94a412-5850-11e1-ad5c-001517c526f0,Средне продаваемый
16058,cf94a413-5850-11e1-ad5c-001517c526f0,Средне продаваемый
16059,cf94a414-5850-11e1-ad5c-001517c526f0,Наименее продаваемый
16060,cfa15a1d-a8a2-11de-bd70-00151716f9f5,Средне продаваемый
16061,cfbc9cf4-af30-11db-a08d-00001a1933df,Наиболее продаваемый
16062,cfce7c84-6745-11e1-9425-001517c526f0,Наименее продаваемый
16063,cfda6fba-7ac9-11e0-8368-001517c526f0,Наименее продаваемый
16064,cfda6fbc-7ac9-11e0-8368-001517c526f0,Наиболее продаваемый
16065,cfda6fbd-7ac9-11e0-8368-001517c526f0,Средне продаваемый
16066,cfe6da7a-953e-11db-a149-00001a1933df,Средне продаваемый
16067,cfe7f4ba-ae5e-11df-80a9-001517c526f0,Наиболее продаваемый
16068,cff9a3ea-8243-11df-ab10-001517c526f0,Наименее продаваемый
16069,d0029d63-4341-11e1-885a-001517c526f0,Средне продаваемый
16070,d002df6b-5b25-11e0-b61b-001517c526f0,Средне продаваемый
16071,d002df6c-5b25-11e0-b61b-001517c526f0,Средне продаваемый
16072,d002df6d-5b25-11e0-b61b-001517c526f0,Средне продаваемый
16073,d002df6e-5b25-11e0-b61b-001517c526f0,Средне продаваемый
16074,d002df6f-5b25-11e0-b61b-001517c526f0,Средне продаваемый
16075,d002df70-5b25-11e0-b61b-001517c526f0,Средне продаваемый
16076,d002df71-5b25-11e0-b61b-001517c526f0,Средне продаваемый
16077,d002df72-5b25-11e0-b61b-001517c526f0,Средне продаваемый
16078,d002df73-5b25-11e0-b61b-001517c526f0,Средне продаваемый
16079,d002df74-5b25-11e0-b61b-001517c526f0,Средне продаваемый
16080,d002df75-5b25-11e0-b61b-001517c526f0,Средне продаваемый
16081,d009f14f-b725-11e0-8d58-00155d030b07,Наиболее продаваемый
16082,d00ba9ee-fdec-11e0-8b06-001517c526f0,Средне продаваемый
16083,d00ba9ef-fdec-11e0-8b06-001517c526f0,Средне продаваемый
16084,d00ea860-3d57-11e0-afe8-001517c526f0,Наименее продаваемый
16085,d00ea865-3d57-11e0-afe8-001517c526f0,Наименее продаваемый
16086,d00ea869-3d57-11e0-afe8-001517c526f0,Наименее продаваемый
16087,d03aa390-0965-11df-a185-00151716f9f5,Наименее продаваемый
16088,d03b97ca-81de-11e1-acd1-001517c526f0,Наименее продаваемый
16089,d03b97cb-81de-11e1-acd1-001517c526f0,Наименее продаваемый
16090,d03b97cc-81de-11e1-acd1-001517c526f0,Наименее продаваемый
16091,d03b97cd-81de-11e1-acd1-001517c526f0,Наименее продаваемый
16092,d04261e5-016f-11df-9cf0-00151716f9f5,Наименее продаваемый
16093,d04261e9-016f-11df-9cf0-00151716f9f5,Средне продаваемый
16094,d04261ea-016f-11df-9cf0-00151716f9f5,Средне продаваемый
16095,d04261eb-016f-11df-9cf0-00151716f9f5,Средне продаваемый
16096,d04261ec-016f-11df-9cf0-00151716f9f5,Средне продаваемый
16097,d04da0d1-6020-11e0-b05b-001517c526f0,Наименее продаваемый
16098,d04da0d2-6020-11e0-b05b-001517c526f0,Средне продаваемый
16099,d04eca71-c7bc-11e0-b984-001517c526f0,Средне продаваемый
16100,d04eca73-c7bc-11e0-b984-001517c526f0,Средне продаваемый
16101,d04eca74-c7bc-11e0-b984-001517c526f0,Средне продаваемый
16102,d04eca75-c7bc-11e0-b984-001517c526f0,Средне продаваемый
16103,d04eca76-c7bc-11e0-b984-001517c526f0,Средне продаваемый
16104,d04eca77-c7bc-11e0-b984-001517c526f0,Средне продаваемый
16105,d04eca78-c7bc-11e0-b984-001517c526f0,Средне продаваемый
16106,d04eca79-c7bc-11e0-b984-001517c526f0,Средне продаваемый
16107,d04eca7a-c7bc-11e0-b984-001517c526f0,Наименее продаваемый
16108,d04eca7b-c7bc-11e0-b984-001517c526f0,Наименее продаваемый
16109,d0593863-b725-11e0-8d58-00155d030b07,Наиболее продаваемый
16110,d05bcb61-de67-11db-817b-001731bb01c7,Средне продаваемый
16111,d05df993-b7a2-11de-bd70-00151716f9f5,Средне продаваемый
16112,d05e1d39-4ab6-11e0-a4f2-001517c526f0,Средне продаваемый
16113,d061ef85-5677-11e0-94c3-001517c526f0,Средне продаваемый
16114,d061ef86-5677-11e0-94c3-001517c526f0,Средне продаваемый
16115,d061ef87-5677-11e0-94c3-001517c526f0,Наименее продаваемый
16116,d061ef88-5677-11e0-94c3-001517c526f0,Средне продаваемый
16117,d061ef8b-5677-11e0-94c3-001517c526f0,Средне продаваемый
16118,d061ef8c-5677-11e0-94c3-001517c526f0,Средне продаваемый
16119,d063250d-3cfa-11dd-9c53-00151716f9f5,Средне продаваемый
16120,d0702705-eedb-11de-97f8-00151716f9f5,Наименее продаваемый
16121,d0702712-eedb-11de-97f8-00151716f9f5,Средне продаваемый
16122,d0702713-eedb-11de-97f8-00151716f9f5,Наименее продаваемый
16123,d0702714-eedb-11de-97f8-00151716f9f5,Средне продаваемый
16124,d0707082-7a02-11e1-84e2-001517c526f0,Средне продаваемый
16125,d0707083-7a02-11e1-84e2-001517c526f0,Наименее продаваемый
16126,d0730a1a-361e-11db-a1fa-0002b3552d75,Наиболее продаваемый
16127,d07865ff-bba2-11da-ab47-0002b3552d75,Наименее продаваемый
16128,d0786600-bba2-11da-ab47-0002b3552d75,Наиболее продаваемый
16129,d0786601-bba2-11da-ab47-0002b3552d75,Наиболее продаваемый
16130,d0786611-bba2-11da-ab47-0002b3552d75,Средне продаваемый
16131,d0786614-bba2-11da-ab47-0002b3552d75,Средне продаваемый
16132,d078661e-bba2-11da-ab47-0002b3552d75,Наиболее продаваемый
16133,d078661f-bba2-11da-ab47-0002b3552d75,Наиболее продаваемый
16134,d0786626-bba2-11da-ab47-0002b3552d75,Наиболее продаваемый
16135,d078662a-bba2-11da-ab47-0002b3552d75,Наиболее продаваемый
16136,d078662b-bba2-11da-ab47-0002b3552d75,Наиболее продаваемый
16137,d078662d-bba2-11da-ab47-0002b3552d75,Средне продаваемый
16138,d078662e-bba2-11da-ab47-0002b3552d75,Средне продаваемый
16139,d0786630-bba2-11da-ab47-0002b3552d75,Средне продаваемый
16140,d0786631-bba2-11da-ab47-0002b3552d75,Средне продаваемый
16141,d0786635-bba2-11da-ab47-0002b3552d75,Средне продаваемый
16142,d0786639-bba2-11da-ab47-0002b3552d75,Наиболее продаваемый
16143,d078663b-bba2-11da-ab47-0002b3552d75,Наиболее продаваемый
16144,d078663f-bba2-11da-ab47-0002b3552d75,Средне продаваемый
16145,d0786640-bba2-11da-ab47-0002b3552d75,Средне продаваемый
16146,d0786643-bba2-11da-ab47-0002b3552d75,Наиболее продаваемый
16147,d0786648-bba2-11da-ab47-0002b3552d75,Наименее продаваемый
16148,d078664a-bba2-11da-ab47-0002b3552d75,Наиболее продаваемый
16149,d078664b-bba2-11da-ab47-0002b3552d75,Наиболее продаваемый
16150,d0786665-bba2-11da-ab47-0002b3552d75,Наименее продаваемый
16151,d0786666-bba2-11da-ab47-0002b3552d75,Средне продаваемый
16152,d078667e-bba2-11da-ab47-0002b3552d75,Наиболее продаваемый
16153,d078668f-bba2-11da-ab47-0002b3552d75,Наименее продаваемый
16154,d0786690-bba2-11da-ab47-0002b3552d75,Наиболее продаваемый
16155,d0786691-bba2-11da-ab47-0002b3552d75,Наиболее продаваемый
16156,d07866a2-bba2-11da-ab47-0002b3552d75,Наиболее продаваемый
16157,d07866ac-bba2-11da-ab47-0002b3552d75,Средне продаваемый
16158,d080ac84-ce7b-11de-b72b-00151716f9f5,Средне продаваемый
16159,d080ac87-ce7b-11de-b72b-00151716f9f5,Средне продаваемый
16160,d080ac89-ce7b-11de-b72b-00151716f9f5,Наименее продаваемый
16161,d080ac8a-ce7b-11de-b72b-00151716f9f5,Средне продаваемый
16162,d080ac8b-ce7b-11de-b72b-00151716f9f5,Средне продаваемый
16163,d080ac8c-ce7b-11de-b72b-00151716f9f5,Средне продаваемый
16164,d085536a-ba3a-11df-8b53-001517c526f0,Средне продаваемый
16165,d091649a-66b9-11de-8bf7-00151716f9f5,Наименее продаваемый
16166,d091649c-66b9-11de-8bf7-00151716f9f5,Наименее продаваемый
16167,d091649d-66b9-11de-8bf7-00151716f9f5,Наименее продаваемый
16168,d0a8a4df-3d38-11df-a7cf-001517c526f1,Наименее продаваемый
16169,d0ab922d-e5c6-11dd-b158-00151716f9f5,Наименее продаваемый
16170,d0ab9230-e5c6-11dd-b158-00151716f9f5,Наименее продаваемый
16171,d0ab9231-e5c6-11dd-b158-00151716f9f5,Наименее продаваемый
16172,d0b3b37a-34b6-11e0-b470-001517c526f0,Средне продаваемый
16173,d0b3b37b-34b6-11e0-b470-001517c526f0,Средне продаваемый
16174,d0b3b37c-34b6-11e0-b470-001517c526f0,Наименее продаваемый
16175,d0b3b37d-34b6-11e0-b470-001517c526f0,Средне продаваемый
16176,d0b3b37e-34b6-11e0-b470-001517c526f0,Средне продаваемый
16177,d0bcb537-46fe-11e0-97bf-001517c526f0,Средне продаваемый
16178,d0bcb538-46fe-11e0-97bf-001517c526f0,Средне продаваемый
16179,d0bcb539-46fe-11e0-97bf-001517c526f0,Средне продаваемый
16180,d0cb338c-6193-11e0-a3fa-001517c526f0,Наименее продаваемый
16181,d0cb338e-6193-11e0-a3fa-001517c526f0,Наименее продаваемый
16182,d0cb338f-6193-11e0-a3fa-001517c526f0,Наименее продаваемый
16183,d0cb3390-6193-11e0-a3fa-001517c526f0,Наименее продаваемый
16184,d0cb3392-6193-11e0-a3fa-001517c526f0,Средне продаваемый
16185,d0cb3393-6193-11e0-a3fa-001517c526f0,Наименее продаваемый
16186,d0cb3395-6193-11e0-a3fa-001517c526f0,Наименее продаваемый
16187,d0cdf06b-fb9a-11e0-ab87-001517c526f0,Наиболее продаваемый
16188,d0d258de-8615-11de-b404-00151716f9f5,Наиболее продаваемый
